time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-03-17T13:25:36.870Z,34.134,-118.4861667,9.245,4.39,mw,208,40,0.0379,0.28,ci,ci15476961,2021-05-09T02:00:53.671Z,"3km SSE of Encino, CA",earthquake,0.18,0.31,,6,reviewed,ci,ci
2014-03-14T16:32:35.210Z,40.3481667,-124.6103333,19.005,4,mw,49,229,0.2441,0.14,nc,nc72185141,2020-05-02T03:21:23.787Z,"38 km SW of Ferndale, California",earthquake,0.65,0.4,,13,reviewed,nc,nc
2014-03-13T02:11:04.030Z,36.1116667,-118.055,-1.316,4.39,mw,42,70,0.1351,0.15,ci,ci15475329,2020-05-02T03:20:46.786Z,"12km NW of Coso Junction, CA",earthquake,0.2,0.49,,6,reviewed,ci,ci
2014-03-05T17:51:10.050Z,28.1075,-112.1847,13.34,4.1,mb,,148,0.786,1.48,us,usc000nbgp,2014-05-15T02:23:11.000Z,"82 km SSW of Bahía de Kino, Mexico",earthquake,,8.3,0.145,15,reviewed,us,us
2014-03-05T02:24:23.350Z,31.3228,-119.4094,7.2,4.6,mb,,176,1.921,0.67,us,usb000n1b3,2020-05-02T03:19:52.628Z,"246 km SSW of Avalon, California",earthquake,,5,0.051,117,reviewed,us,us
2014-03-04T11:03:54.900Z,25.512,-99.447,5,4,md,,,,1.38,us,usc000nz6j,2014-05-13T21:36:51.000Z,"27 km SE of Los Ramones, Mexico",earthquake,,7.1,,8,reviewed,unm,unm
2014-03-02T17:30:16.060Z,25.6034,-99.3466,8.42,4,mwr,,193,2.331,0.76,us,usb000mzk2,2014-05-13T21:36:50.000Z,"15 km SW of China, Mexico",earthquake,,10.7,,13,reviewed,us,slm
2014-02-27T18:52:30.020Z,35.8651667,-121.4993333,9.324,4.06,mw,148,192,0.1126,0.14,nc,nc72176091,2020-05-02T03:19:33.665Z,"37 km NW of San Simeon, California",earthquake,0.33,0.21,,8,reviewed,nc,nc
2014-02-15T03:23:38.150Z,33.8166667,-82.092,5.18,4.1,mw,21,110,0.2289,0.38,se,se610610,2020-07-10T14:36:43.278Z,"12 km ENE of Parksville, South Carolina",earthquake,0.6,0.8,0.765,11,reviewed,se,se
2014-02-13T21:02:59.990Z,27.8322,-105.6929,10,4,md,,141,0.893,0.12,us,usc000n4dk,2014-04-30T21:18:19.000Z,"19 km W of Naica, Mexico",earthquake,,1.9,,4,reviewed,us,unm
2014-02-11T04:14:49.270Z,25.4287,-99.1288,40.6,4,mb,,81,0.61,0.76,us,usc000n4cr,2014-04-22T18:30:12.000Z,"31 km SSE of China, Mexico",earthquake,,9.5,0.259,4,reviewed,us,us
2014-02-09T02:16:02.000Z,35.893,-97.292,5,4.1,mwr,,,,0.88,us,usc000mlar,2020-07-10T19:00:32.888Z,"6 km SSW of Langston, Oklahoma",earthquake,,1.9,0.044,50,reviewed,tul,us
2014-02-06T19:42:21.030Z,35.526,-121.271,2.927,4.13,mw,88,201,0.1369,0.1,nc,nc72157621,2020-05-02T03:19:19.102Z,"14 km SSW of San Simeon, California",earthquake,0.3,0.69,,7,reviewed,nc,nc
2014-01-29T01:30:27.550Z,37.324,-114.1113333,7.05,4.02,ml,24,84,0.2286,0.15,uu,uu60053437,2021-05-05T21:03:48.020Z,"37 km W of Veyo, Utah",earthquake,0.53,0.62,0.206,23,reviewed,uu,uu
2014-01-28T16:20:11.480Z,37.326,-114.121,7.26,4.11,ml,22,84,0.2351,0.19,uu,uu60053232,2021-05-05T21:03:46.140Z,"37 km W of Veyo, Utah",earthquake,0.53,0.77,0.206,22,reviewed,uu,uu
2014-01-27T04:06:30.320Z,27.7412,-105.3773,10,4,md,,134,0.842,0.66,us,usc000mheb,2014-03-27T18:15:44.000Z,"17 km SE of Naica, Mexico",earthquake,,1.6,,7,reviewed,us,unm
2014-01-26T23:00:55.780Z,27.715,-105.6163,12.18,4.1,mb,,84,0.778,1.1,us,usb000m8kh,2014-03-27T18:15:43.000Z,"19 km SW of Naica, Mexico",earthquake,,5.2,0.185,8,reviewed,us,us
2014-01-20T08:45:47.630Z,27.7107,-105.6364,14.49,4,md,,179,0.772,0.57,us,usc000mhbs,2014-03-22T00:05:26.000Z,"21 km SW of Naica, Mexico",earthquake,,8,,7,reviewed,us,unm
2014-01-20T08:38:37.120Z,27.6833,-105.7118,11.08,4.5,md,,110,0.746,1.18,us,usb000m4m7,2014-03-22T00:05:26.000Z,"27 km NNE of Valle de Zaragoza, Mexico",earthquake,,3.1,,16,reviewed,us,unm
2014-01-20T05:16:34.050Z,27.6403,-105.3126,5,4,md,,164,0.769,1.35,us,usc000mh7v,2014-03-22T00:05:25.000Z,"6 km NNE of Conchos, Mexico",earthquake,,2,,8,reviewed,us,unm
2014-01-19T08:27:11.700Z,25.593,-99.287,11.8,4.1,md,,,,1.38,us,usc000mh7m,2014-03-22T00:05:23.000Z,"12 km SSW of China, Mexico",earthquake,,4.8,,7,reviewed,unm,unm
2014-01-16T00:24:54.610Z,26.6848,-110.9906,10,4.1,md,,214,1.282,1.26,us,usc000mhbk,2014-03-22T00:05:15.000Z,"82 km NNE of Loreto, Mexico",earthquake,,2,,6,reviewed,us,unm
2014-01-15T09:35:18.870Z,34.143,-117.4425,2.934,4.43,mw,166,22,,0.19,ci,ci11413954,2020-07-09T21:11:06.981Z,"5km NNE of Fontana, CA",earthquake,0.15,0.41,,6,reviewed,ci,ci
2014-01-12T20:24:46.740Z,38.8135,-122.8161667,1.9,4.53,mw,103,25,0.01081,0.05,nc,nc72141176,2020-05-12T03:05:13.464Z,"8 km W of Cobb, California",earthquake,0.08,0.14,,10,reviewed,nc,nc
2014-01-02T06:23:09.700Z,40.29,-124.4526667,20.031,4.02,mw,24,249,0.1324,0.09,nc,nc72134626,2020-05-02T03:17:33.461Z,"35 km SSW of Ferndale, California",earthquake,0.65,0.28,,5,reviewed,nc,nc
2013-12-26T06:15:06.060Z,27.8908,-111.9607,9.95,4.5,mwr,,117,0.62,1.01,us,usc000lrp1,2014-02-28T08:44:08.000Z,"68 km NNE of Santa Rosalía, Mexico",earthquake,,3,0.053,,reviewed,us,us
2013-12-26T00:18:19.630Z,32.4008333,-116.265,14.189,4.09,ml,29,135,0.2511,0.23,ci,ci11405954,2020-02-21T21:33:55.345Z,"30km SE of Campo, CA",earthquake,0.48,31.61,0.196,241,reviewed,ci,ci
2013-12-24T10:28:49.840Z,40.5145,-124.8226667,9.819,4.3,mw,45,228,0.3721,0.16,nc,nc72129596,2020-05-02T03:17:20.017Z,"47 km W of Ferndale, California",earthquake,1.03,0.98,,6,reviewed,nc,nc
2013-12-23T16:45:49.310Z,25.7194,-66.6056,2.08,5.2,mwb,,48,5.896,0.85,us,usc000lqeg,2014-02-27T22:02:51.844Z,"North Atlantic Ocean",earthquake,,2.7,0.068,,reviewed,us,us
2013-12-23T13:39:26.300Z,36.1405,-118.0648333,0.873,4.3,mh,37,71,0.1164,0.15,ci,ci15447161,2020-05-02T03:17:01.808Z,"15km NW of Coso Junction, CA",earthquake,0.26,0.83,,0,reviewed,ci,ci
2013-12-22T11:52:27.190Z,25.3964,-99.5688,37.22,4,md,,159,0.504,1.06,us,usc000lz5g,2014-02-27T21:37:26.000Z,"19 km NE of Ciudad General Terán, Mexico",earthquake,,10,,,reviewed,us,unm
2013-12-22T08:47:22.200Z,29.6493,-114.2059,10,4.2,md,,179,1.767,1.21,us,usc000lpx4,2014-02-27T21:37:26.000Z,"141 km NNW of San Luis, Mexico",earthquake,,2,,,reviewed,us,unm
2013-12-20T05:27:08.000Z,31.22,-115.908,6,4.8,mwr,,,,1.57,us,usc000lnnb,2020-05-02T03:16:46.352Z,"34 km ESE of San Vicente, Mexico",earthquake,,1.8,0.066,,reviewed,ecx,us
2013-12-17T13:28:01.840Z,40.6915,-124.5063333,17.673,4.11,mw,64,225,0.2514,0.1,nc,nc72125816,2020-05-02T03:16:29.860Z,"23 km W of Indianola, California",earthquake,0.39,0.27,,6,reviewed,nc,nc
2013-12-15T05:24:29.330Z,27.7211,-106.0744,14.25,4.3,md,,112,0.863,0.98,us,usc000lz42,2014-02-21T23:00:55.000Z,"39 km NW of Valle de Zaragoza, Mexico",earthquake,,7.1,,,reviewed,us,unm
2013-12-13T07:49:57.470Z,35.8113333,-119.8008333,21.746,4.08,mw,74,70,0.136,0.2,nc,nc72119970,2020-05-02T03:16:15.292Z,"23 km NNW of Lost Hills, California",earthquake,0.32,0.39,,4,reviewed,nc,nc
2013-12-11T07:50:32.450Z,27.7533,-105.7988,14.74,4,md,,146,0.823,0.28,us,usc000lz3c,2014-02-21T23:00:51.000Z,"32 km WSW of Naica, Mexico",earthquake,,8.2,,,reviewed,us,unm
2013-12-07T18:10:24.590Z,35.6073,-97.3863,8.44,4.5,mwr,,,,1.63,us,usb000ldeh,2020-07-10T18:25:56.038Z,"8 km SW of Arcadia, Oklahoma",earthquake,,3.9,0.039,,reviewed,tul,us
2013-11-25T22:25:54.930Z,25.5255,-99.4896,10,4,md,,143,0.625,0.82,us,usb000l6hx,2014-02-11T02:18:59.000Z,"23 km SE of Los Ramones, Mexico",earthquake,,1.9,,,reviewed,us,unm
2013-11-21T19:24:08.460Z,27.6953,-105.6674,16.08,4,md,,140,0.757,0.49,us,usb000la97,2014-02-11T02:18:54.000Z,"24 km SW of Naica, Mexico",earthquake,,4.1,,,reviewed,us,unm
2013-11-20T12:52:46.500Z,27.9379,-111.954,10,4.2,mb,,118,0.666,1.26,us,usb000l6sl,2014-02-11T02:18:52.000Z,"73 km NNE of Santa Rosalía, Mexico",earthquake,,2,0.264,,reviewed,us,us
2013-11-12T15:44:27.220Z,30.1841667,-114.0346667,9.961,4.14,ml,3,276,1.104,9.58,ci,ci11390842,2016-03-11T11:10:27.681Z,"242km SSE of Estacion Coahuila, B.C., MX",earthquake,99,31.61,0.2,72,reviewed,ci,ci
2013-11-11T06:55:36.470Z,27.7429,-105.6689,5,4,md,,143,0.804,0.68,us,usb000la72,2014-01-17T00:29:15.000Z,"21 km SW of Naica, Mexico",earthquake,,1.9,,,reviewed,us,unm
2013-11-01T09:19:48.290Z,27.7764,-105.7528,15.1,4,md,,149,0.841,0.36,us,usb000la39,2014-01-10T10:03:41.000Z,"27 km WSW of Naica, Mexico",earthquake,,7.4,,,reviewed,us,unm
2013-11-01T08:34:59.510Z,27.7563,-105.6715,14.81,4.1,md,,143,0.818,0.36,us,usb000la38,2014-01-10T10:03:41.000Z,"20 km WSW of Naica, Mexico",earthquake,,8.7,,,reviewed,us,unm
2013-11-01T06:44:51.970Z,27.7642,-105.6309,14.92,4.1,md,,118,0.826,0.45,us,usb000la37,2014-01-10T10:03:40.000Z,"17 km SW of Naica, Mexico",earthquake,,3.5,,,reviewed,us,unm
2013-10-21T15:55:27.050Z,30.0798,-113.5066,14.33,4.7,mb,,156,1.963,0.78,us,usb000khvv,2013-12-30T23:41:17.000Z,"80 km WNW of La Libertad, Mexico",earthquake,,5.4,0.183,,reviewed,us,us
2013-10-20T22:50:55.730Z,27.7393,-105.522,14.89,4.2,mb,,97,0.811,0.66,us,usb000khq1,2013-12-30T23:41:16.000Z,"13 km SSW of Naica, Mexico",earthquake,,6.4,0.374,,reviewed,us,us
2013-10-19T23:32:32.230Z,26.31,-110.3484,10.14,4.1,mb,,183,2.751,0.84,us,usb000khfy,2013-12-30T23:41:14.000Z,"83 km SW of Etchoropo, Mexico",earthquake,,1.9,0.072,,reviewed,us,us
2013-10-19T22:14:28.000Z,25.1003,-110.746,10,4.2,mb,,198,2.586,0.7,us,usb000khf8,2013-12-30T23:41:14.000Z,"Gulf of California",earthquake,,1.8,0.043,,reviewed,us,us
2013-10-19T17:54:54.700Z,26.0913,-110.3209,9.45,6.6,mww,,44,1.98,1.1,us,usb000khbc,2021-10-06T21:19:17.798Z,"98 km SW of Etchoropo, Mexico",earthquake,,3,,,reviewed,us,us
2013-10-11T23:05:37.330Z,40.9835,-124.7498333,8.635,4.94,mw,124,214,0.4775,0.17,nc,nc72086051,2020-05-02T03:15:05.612Z,"50 km WNW of Samoa, California",earthquake,0.43,0.95,,6,reviewed,nc,nc
2013-10-11T20:28:19.620Z,27.7327,-105.7281,10,4.2,mwr,,111,0.796,1.34,us,usb000kb8m,2013-12-24T01:42:59.000Z,"27 km WSW of Naica, Mexico",earthquake,,1.9,0.093,,reviewed,us,us
2013-10-11T17:29:53.780Z,27.7579,-105.6703,9.65,4.4,mwr,,50,0.819,1.16,us,usb000kb01,2013-12-24T01:42:59.000Z,"20 km WSW of Naica, Mexico",earthquake,,2,0.068,,reviewed,us,us
2013-10-08T01:58:09.190Z,30.1795,-74.1579,19.04,4.4,mb,,63,5.138,1.05,us,usb000k8bw,2013-12-24T01:42:56.000Z,"off the east coast of the United States",earthquake,,4.5,0.074,,reviewed,us,us
2013-10-06T02:06:21.880Z,34.7091667,-116.2938333,0.846,4.28,ml,51,42,0.1246,0.13,ci,ci11373458,2020-05-02T03:14:51.850Z,"12km W of Ludlow, CA",earthquake,0.15,0.5,0.143,255,reviewed,ci,ci
2013-10-04T22:20:52.000Z,29.717,-113.889,15,4.3,mwr,,,,1.66,us,usb000k73j,2013-12-19T02:51:36.000Z,"117 km W of La Libertad, Mexico",earthquake,,4.6,0.062,,reviewed,ecx,us
2013-10-04T11:19:01.190Z,27.8173,-105.642,8.16,4.7,mwr,,48,0.878,0.51,us,usb000k6cg,2015-01-31T03:27:57.531Z,"15 km WSW of Naica, Mexico",earthquake,,4.3,0.047,,reviewed,us,us
2013-10-02T22:12:08.170Z,29.2442,-113.4313,10,4.3,mb,,169,2.183,1.4,us,usb000k51n,2013-12-19T02:51:33.000Z,"95 km NNE of San Luis, Mexico",earthquake,,2,0.075,,reviewed,us,us
2013-09-23T02:16:18.720Z,27.5873,-105.5196,16.8,4.1,md,,133,0.662,1.31,us,usb000k6d0,2013-12-09T21:11:13.000Z,"12 km WNW of Boquilla de Babisas (La Boquilla de Conchos), Mexico",earthquake,,7.8,,,reviewed,us,unm
2013-09-23T01:13:51.280Z,27.7291,-105.6491,16.16,4,md,,139,0.79,0.57,us,usb000k6cz,2013-12-09T21:11:13.000Z,"20 km SW of Naica, Mexico",earthquake,,8,,,reviewed,us,unm
2013-09-21T14:48:26.110Z,49.7668,-65.9147,18,4.2,mwr,,,,1.71,us,usb000jx58,2015-01-30T14:30:59.752Z,"53 km SSE of Maliotenam, Canada",earthquake,,1.8,0.075,,reviewed,ott,us
2013-09-21T13:16:33.080Z,42.9745,-109.128,76.2,4.8,mwr,,16,0.378,1.08,us,usb000jx4l,2019-12-28T00:30:54.205Z,"20 km W of Fort Washakie, Wyoming",earthquake,,3.7,0.039,,reviewed,us,us
2013-09-21T12:42:15.630Z,27.8448,-105.6603,10,4.8,mb,,41,0.906,0.57,us,usb000jx4h,2015-01-30T15:24:25.808Z,"16 km W of Naica, Mexico",earthquake,,1.8,0.04,,reviewed,us,us
2013-09-21T12:16:12.170Z,27.8013,-105.6794,10,5.4,mww,,41,0.862,0.54,us,usb000jx4c,2015-01-29T21:29:02.933Z,"19 km WSW of Naica, Mexico",earthquake,,1.4,,,reviewed,us,us
2013-09-15T09:23:41.820Z,27.7858,-105.7104,8.11,4.6,mwr,,41,0.848,1.22,us,usc000juue,2013-11-19T17:38:01.000Z,"22 km WSW of Naica, Mexico",earthquake,,3.8,0.046,,reviewed,us,us
2013-09-14T10:25:36.360Z,32.4113333,-115.2148333,9.955,4.08,mw,26,211,0.0767,0.39,ci,ci11364370,2020-05-02T03:14:30.515Z,"7km NNW of Delta, B.C., MX",earthquake,1.28,31.61,,5,reviewed,ci,ci
2013-09-13T07:46:59.490Z,27.6768,-105.8024,15.46,4,md,,122,0.748,1.34,us,usb000k6ay,2013-11-19T17:37:39.000Z,"25 km N of Valle de Zaragoza, Mexico",earthquake,,5.3,,,reviewed,us,us_unm
2013-09-13T07:41:37.670Z,27.6398,-105.638,10.19,4.2,mb,,71,0.702,1.38,us,usc000jth9,2013-11-19T17:37:39.000Z,"25 km WNW of Boquilla de Babisas (La Boquilla de Conchos), Mexico",earthquake,,4.8,0.064,,reviewed,us,us
2013-09-12T01:19:27.430Z,27.7532,-105.6654,8.98,4.1,mb,,117,0.814,1.31,us,usc000js94,2013-11-19T17:37:27.000Z,"20 km SW of Naica, Mexico",earthquake,,6,0.066,,reviewed,us,us
2013-09-11T15:24:57.700Z,28.2502,-105.3176,14.16,4,md,,192,1.806,0.99,us,usb000k6ad,2013-11-19T17:37:25.000Z,"7 km NNE of Orranteño, Mexico",earthquake,,8.5,,,reviewed,us,us_unm
2013-09-11T14:55:51.050Z,28.1438,-105.6219,14.94,4.2,mb,,177,2.086,0.79,us,usb000k6ac,2013-11-19T17:37:25.000Z,"4 km WNW of Kilómetro Noventa y Nueve, Mexico",earthquake,,6.9,0.113,,reviewed,us,us
2013-09-11T03:15:18.710Z,27.7339,-105.6716,10.13,4.2,mb,,107,0.795,1.01,us,usc000jr14,2013-11-19T17:37:20.000Z,"22 km SW of Naica, Mexico",earthquake,,3,0.2,,reviewed,us,us
2013-09-06T09:34:17.800Z,27.6764,-105.6211,13.38,4.2,md,,90,0.739,1.08,us,usb000jjlh,2013-11-15T03:20:26.000Z,"23 km SSW of Naica, Mexico",earthquake,,6.7,,,reviewed,us,us_unm
2013-09-02T23:51:15.460Z,31.9095,-94.4279,4.69,4.3,mwr,,76,0.018,0.96,us,usb000jfgm,2020-03-19T22:02:15.098Z,"3 km WNW of Timpson, Texas",earthquake,,2.6,0.052,,reviewed,us,us
2013-09-02T21:52:38.940Z,31.9656,-94.5261,4.75,4.2,mwr,,72,0.116,0.97,us,usb000jfey,2020-03-19T22:01:04.209Z,"14 km WNW of Timpson, Texas",earthquake,,3.7,0.058,,reviewed,us,us
2013-09-02T01:29:16.330Z,27.6668,-105.4211,17.21,4,md,,154,0.76,1.1,us,usb000k67d,2013-11-06T01:33:40.000Z,"12 km NW of Conchos, Mexico",earthquake,,7,,,reviewed,us,us_unm
2013-08-29T08:57:54.200Z,27.7476,-105.7826,15.04,4.1,md,,123,0.815,0.35,us,usc000jrdg,2013-11-06T01:33:32.000Z,"31 km WSW of Naica, Mexico",earthquake,,8.1,,,reviewed,us,us_unm
2013-08-29T02:25:29.830Z,27.6644,-105.9794,15.71,4.3,md,,164,0.778,1.25,us,usc000jrd6,2013-11-06T01:33:32.000Z,"29 km NW of Valle de Zaragoza, Mexico",earthquake,,3.9,,,reviewed,us,us_unm
2013-08-28T23:48:04.280Z,27.7175,-105.638,15.66,4,md,,122,0.779,0.77,us,usc000jrd0,2013-11-06T01:33:32.000Z,"21 km SW of Naica, Mexico",earthquake,,8.6,,,reviewed,us,us_unm
2013-08-28T20:29:17.630Z,27.799,-105.6805,7.04,4.2,mb,,76,0.86,0.68,us,usb000jcsy,2013-11-06T01:33:32.000Z,"19 km WSW of Naica, Mexico",earthquake,,5.7,0.098,,reviewed,us,us
2013-08-28T18:57:33.320Z,27.7566,-105.6704,13.99,4.1,mb,,107,0.818,0.52,us,usc000jrcq,2013-11-06T01:33:32.000Z,"20 km WSW of Naica, Mexico",earthquake,,7.3,0.198,,reviewed,us,us
2013-08-28T04:36:49.130Z,27.6899,-105.761,17.13,4.2,md,,147,0.756,1.08,us,usc000jrch,2013-11-06T01:33:31.000Z,"26 km N of Valle de Zaragoza, Mexico",earthquake,,7.3,,,reviewed,us,us_unm
2013-08-28T02:45:59.010Z,27.7345,-105.7374,14.4,4,md,,145,0.798,1.37,us,usc000jrcc,2013-11-06T01:33:31.000Z,"27 km WSW of Naica, Mexico",earthquake,,8,,,reviewed,us,us_unm
2013-08-28T02:24:35.730Z,27.7621,-105.5751,14.25,4.1,mb,,100,0.827,0.86,us,usb000jcfn,2013-11-06T01:33:31.000Z,"13 km SW of Naica, Mexico",earthquake,,7.3,0.368,,reviewed,us,us
2013-08-27T12:52:23.750Z,29.6588,-114.0922,10,4.2,md,,175,1.822,1.39,us,usb000jc7u,2013-11-06T01:33:31.000Z,"138 km WSW of La Libertad, Mexico",earthquake,,2,,,reviewed,us,us_unm
2013-08-27T00:51:43.827Z,39.6696,-119.6841,13.9,4.2,ml,38,59.04,0.137,0.1097,nn,nn00421303,2018-06-29T22:46:46.999Z,"3 km NE of Spanish Springs, Nevada",earthquake,,0.7,0.22,8,reviewed,nn,nn
2013-08-25T18:50:28.710Z,35.4803333,-118.2853333,1.159,4.19,mw,51,37,0.131,0.15,ci,ci15396881,2020-05-02T03:14:09.646Z,"22km ESE of Bodfish, CA",earthquake,0.18,0.57,,6,reviewed,ci,ci
2013-08-24T01:16:30.990Z,34.5666667,-120.9566667,2.798,4.06,mw,25,234,0.3161,0.3,ci,ci15396097,2020-05-02T03:13:52.803Z,"45km WSW of Vandenberg Air Force Base, CA",earthquake,1.67,5.87,,5,reviewed,ci,ci
2013-08-23T01:54:43.120Z,30.2578,-113.5327,10,4,mb,,153,1.802,0.85,us,usb000jacr,2015-01-30T23:51:14.027Z,"89 km WNW of La Libertad, Mexico",earthquake,,3.1,0.129,,reviewed,us,us
2013-08-12T07:36:22.520Z,27.8423,-111.8926,9.95,4.2,md,,134,0.605,1.08,us,usc000jr79,2013-10-12T21:32:38.000Z,"66 km NNE of Santa Rosalía, Mexico",earthquake,,2,,,reviewed,us,us_unm
2013-08-05T20:49:10.630Z,30.1653,-113.7456,8.76,4.4,mb,,191,1.956,0.88,us,usb000ivwj,2013-09-25T17:45:53.000Z,"105 km WNW of La Libertad, Mexico",earthquake,,6.3,0.097,,reviewed,us,us
2013-08-03T02:25:49.930Z,40.8081667,-124.4018333,20.433,4.47,mw,32,216,0.1919,0.09,nc,nc72042291,2020-05-02T03:13:34.643Z,"18 km W of Samoa, California",earthquake,0.48,0.27,,5,reviewed,nc,nc
2013-07-24T16:46:02.630Z,35.486,-118.2875,5.54,4.29,ml,61,24,,0.1,ci,ci11339042,2020-05-02T03:13:20.719Z,"22km ESE of Bodfish, CA",earthquake,0.18,0.73,0.164,264,reviewed,ci,ci
2013-07-11T20:16:07.000Z,47.81,-70.049,14.9,4.4,mb,48,100,,,us,usp000k1wx,2016-05-26T21:24:48.900Z,"13 km WSW of Saint-Siméon, Canada",earthquake,,,,9,reviewed,ott,us
2013-06-27T02:45:35.980Z,47.8241667,-120.6891667,7.51,4.27,ml,59,75,0.1251,0.56,uw,uw60546146,2017-07-18T01:42:04.325Z,"25 km N of Leavenworth, Washington",earthquake,0.79,2.55,0.144,52,reviewed,uw,uw
2013-06-26T11:43:22.890Z,30.453,-113.842,5,4,md,23,100,,,us,usp000k1gc,2014-11-07T01:51:07.589Z,"100 km SSW of Puerto Peñasco, Mexico",earthquake,,,,,reviewed,unm,unm
2013-06-15T15:39:26.700Z,27.64,-111.611,15,4.2,mb,15,100,,,us,usp000k190,2014-11-07T01:51:04.543Z,"66 km WSW of San Carlos, Mexico",earthquake,,,,1,reviewed,unm,us
2013-06-11T15:02:15.880Z,30.017,-114.072,10,4.4,mb,82,161,,0.85,us,usc000hljx,2016-03-11T22:17:28.600Z,"133 km W of La Libertad, Mexico",earthquake,,1.9,,31,reviewed,us,us
2013-06-08T15:31:46.000Z,29.894,-114.277,33.9,4.1,md,18,228,,1.37,us,usp000k15v,2014-11-07T01:51:03.074Z,"136 km SSE of San Felipe, Mexico",earthquake,,8.8,,,reviewed,us,unm
2013-06-07T21:13:40.700Z,30.019,-114.168,12,4.3,mb,55,100,,,us,usp000k15j,2014-11-07T01:51:02.779Z,"128 km SSE of San Felipe, Mexico",earthquake,,,,6,reviewed,ecx,us
2013-06-07T03:17:54.150Z,30.055,-114.161,10.2,4.7,mb,69,110,,1.11,us,usc000hhw4,2014-11-07T01:51:01.988Z,"125 km SSE of San Felipe, Mexico",earthquake,,2.7,,155,reviewed,us,us
2013-05-29T14:38:03.410Z,34.4061667,-119.9198333,7.12,4.8,mw,37,63,,0.44,ci,ci15350729,2020-07-09T21:15:05.819Z,"6km W of Isla Vista, CA",earthquake,0.46,1.56,,6,reviewed,ci,ci
2013-05-24T08:02:19.510Z,40.1795,-121.0781667,3.65,4.86,ml,30,136,0.08539,0.09,nc,nc71997821,2020-05-02T03:13:04.315Z,"1km NNW of Canyondam, CA",earthquake,0.32,1.13,0.162,84,reviewed,nc,nc
2013-05-24T03:50:27.920Z,40.186,-121.0631667,1.312,4.21,md,26,146,0.08829,0.12,nc,nc71071969,2017-06-12T19:08:40.125Z,"1 km NNE of Canyondam, California",earthquake,0.55,0.94,0.137,40,reviewed,nc,nc
2013-05-24T03:48:56.990Z,40.1835,-121.0678333,-0.24,4.2,ml,13,144,0.08741,0.05,nc,nc71071964,2020-05-02T03:12:48.662Z,"2km NNE of Canyondam, CA",earthquake,0.4,0.93,0.171,10,reviewed,nc,nc
2013-05-24T03:47:08.180Z,40.1918333,-121.0595,7.968,5.69,mw,32,69,0.08649,0.08,nc,nc71996906,2020-07-10T14:24:39.433Z,"2 km NNE of Canyondam, California",earthquake,0.26,0.68,,5,reviewed,nc,nc
2013-05-18T13:46:08.860Z,40.2858333,-124.4603333,23.339,4.28,mw,23,244,0.1378,0.16,nc,nc71993641,2020-05-02T03:12:29.263Z,"36 km SSW of Ferndale, California",earthquake,1.1,0.47,,5,reviewed,nc,nc
2013-05-18T05:14:19.000Z,30.055,-113.821,9.1,4.1,md,98,156,,1.42,us,us2013qien,2014-11-07T01:50:49.510Z,"110 km W of La Libertad, Mexico",earthquake,,4.9,,,reviewed,us,unm
2013-05-17T13:43:24.440Z,45.7568333,-76.3533333,13,5.06,ml,17,141,,0.2,ld,ld60040526,2021-05-13T21:58:52.692Z,"20 km NNE of Shawville, Canada",earthquake,0.37,31.61,0.32,28,reviewed,ld,ld
2013-05-15T20:00:06.230Z,33.6583333,-118.3721667,1.083,4.08,mw,69,89,0.08487,0.22,ci,ci15343145,2020-05-26T23:12:47.305Z,"10km S of Rancho Palos Verdes, CA",earthquake,0.31,0.65,,4,reviewed,ci,ci
2013-05-05T12:58:21.780Z,30.301,-105.229,15,4,md,33,100,,,us,us2013pvc5,2014-11-07T01:50:44.825Z,"77 km WSW of Valentine, Texas",earthquake,,,,,reviewed,unm,unm
2013-04-17T02:57:58.060Z,32.2405,-115.2698333,9.964,4.08,mw,23,224,0.1809,0.44,ci,ci11286130,2020-05-02T03:11:55.051Z,"10km W of Alberto Oviedo Mota, B.C., MX",earthquake,1.62,31.61,,4,reviewed,ci,ci
2013-04-16T10:16:53.000Z,35.681,-97.098,7,4.2,mwr,160,26.1,,,us,usb000g7we,2020-03-19T21:51:24.619Z,"3 km WSW of Wellston, Oklahoma",earthquake,,,,,reviewed,tul,us
2013-04-16T06:56:29.700Z,35.686,-97.089,6.2,4.4,mwr,108,26.7,,,us,usb000g7s8,2020-03-19T21:49:04.771Z,"Oklahoma",earthquake,,,,,reviewed,tul,us
2013-04-04T16:30:51.500Z,31.225,-115.913,5,4,ml,44,,,,us,usb000fzqs,2020-06-27T07:38:40.047Z,"33 km ESE of San Vicente, Mexico",earthquake,,,,,reviewed,ecx,ecx
2013-03-24T17:25:40.940Z,40.6138333,-124.9688333,13.539,4.29,mw,33,250,0.5,0.2,nc,nc71959700,2020-05-02T03:10:51.983Z,"59 km W of Ferndale, California",earthquake,1.53,31.61,,5,reviewed,nc,nc
2013-03-14T09:09:23.330Z,38.8123333,-122.7861667,1.343,4.44,mw,101,20,0.004505,0.07,nc,nc71954065,2020-05-02T03:10:33.865Z,"5 km W of Cobb, California",earthquake,0.08,0.12,,12,reviewed,nc,nc
